sample,power(W),gpu_util(%),core_clock(MHz),mem_clock(MHz),timestamp_ns,temp(C),energy(mJ)
375,147.9020,0,1980,2619,1767561491010380423,37,78550746
376,147.9020,0,1980,2619,1767561491014021356,37,78550746
377,147.9020,0,1980,2619,1767561491017586897,37,78550746
378,147.9020,0,1980,2619,1767561491021300981,37,78550746
379,147.9020,0,1980,2619,1767561491025519797,37,78550746
380,147.9020,0,1980,2619,1767561491032202818,37,78550746
381,147.9020,0,1980,2619,1767561491035774471,37,78550746
382,147.9020,0,1980,2619,1767561491039414316,37,78550746
383,147.9020,0,1980,2619,1767561491044418054,37,78550746
384,147.9020,0,1980,2619,1767561491050838966,37,78550746
385,147.9020,0,1980,2619,1767561491054365755,37,78550746
386,147.9020,0,1980,2619,1767561491058087423,37,78550746
387,147.9020,0,1980,2619,1767561491061770051,37,78550746
388,147.9020,0,1980,2619,1767561491065811109,37,78550746
389,147.9020,0,1980,2619,1767561491072337300,37,78550746
390,147.9020,0,1980,2619,1767561491076014872,37,78550746
391,153.5880,0,1980,2619,1767561491079633564,37,78550746
392,153.5880,0,1980,2619,1767561491085172466,37,78579916
393,153.5880,0,1980,2619,1767561491100639678,37,78579916
394,153.5880,0,1980,2619,1767561491104835134,37,78579916
395,153.5880,0,1980,2619,1767561491111219534,37,78579916
396,153.5880,0,1980,2619,1767561491114869682,37,78579916
397,153.5880,0,1980,2619,1767561491118491127,37,78579916
398,153.5880,0,1980,2619,1767561491122480089,37,78579916
399,153.5880,0,1980,2619,1767561491130826970,37,78579916
400,153.5880,0,1980,2619,1767561491134813948,38,78579916
401,153.5880,0,1980,2619,1767561491139025788,38,78579916
402,153.5880,0,1980,2619,1767561491143028990,38,78579916
403,153.5880,0,1980,2619,1767561491150843010,38,78579916
404,153.5880,0,1980,2619,1767561491154821540,38,78579916
405,153.5880,0,1980,2619,1767561491158797863,38,78579916
406,153.5880,0,1980,2619,1767561491162808328,38,78579916
407,153.5880,0,1980,2619,1767561491170765260,38,78579916
408,153.5880,0,1980,2619,1767561491174523664,38,78579916
409,153.5880,0,1980,2619,1767561491178566545,38,78579916
410,153.5880,0,1980,2619,1767561491182778417,38,78617296
411,153.5880,0,1980,2619,1767561491203641780,38,78617296
412,153.5880,0,1980,2619,1767561491211489560,38,78617296
413,171.6210,0,1980,2619,1767561491216042806,38,78617296
414,171.6210,0,1980,2619,1767561491219947033,38,78617296
415,171.6210,0,1980,2619,1767561491224823732,38,78617296
416,171.6210,0,1980,2619,1767561491231364611,38,78617296
417,171.6210,100,1980,2619,1767561491235292549,38,78617296
418,171.6210,100,1980,2619,1767561491239277607,38,78617296
419,171.6210,100,1980,2619,1767561491244649182,38,78617296
420,171.6210,100,1980,2619,1767561491251117838,38,78617296
421,171.6210,100,1980,2619,1767561491254916721,38,78617296
422,171.6210,100,1980,2619,1767561491258899379,40,78617296
423,171.6210,100,1980,2619,1767561491262912020,40,78617296
424,171.6210,100,1980,2619,1767561491271149558,40,78617296
425,171.6210,100,1980,2619,1767561491275412342,40,78617296
426,171.6210,100,1980,2619,1767561491279392024,40,78617296
427,171.6210,100,1980,2619,1767561491284957102,40,78665661
428,171.6210,100,1980,2619,1767561491300432441,40,78665661
429,171.6210,100,1980,2619,1767561491304604570,40,78665661
430,171.6210,100,1980,2619,1767561491311198504,40,78665661
431,171.6210,100,1980,2619,1767561491315133003,40,78665661
432,171.6210,100,1980,2619,1767561491319612041,40,78665661
433,171.6210,100,1980,2619,1767561491324862721,40,78665661
434,171.6210,100,1980,2619,1767561491331363215,40,78665661
435,203.5700,100,1980,2619,1767561491335228306,40,78665661
436,203.5700,100,1980,2619,1767561491339054582,40,78665661
437,203.5700,100,1980,2619,1767561491342914169,40,78665661
438,203.5700,100,1980,2619,1767561491350919036,40,78665661
439,203.5700,100,1980,2619,1767561491354723679,40,78665661
440,203.5700,100,1980,2619,1767561491358456195,40,78665661
441,203.5700,100,1980,2619,1767561491362295718,40,78665661
442,203.5700,100,1980,2619,1767561491370274090,40,78665661
443,203.5700,100,1980,2619,1767561491374038734,40,78665661
444,203.5700,100,1980,2619,1767561491377718994,40,78665661
445,203.5700,100,1980,2619,1767561491382476270,41,78708695
446,203.5700,100,1980,2619,1767561491400204840,41,78708695
447,203.5700,100,1980,2619,1767561491404425032,41,78708695
448,203.5700,100,1980,2619,1767561491411111862,41,78708695
449,203.5700,100,1980,2619,1767561491415549012,41,78708695
450,203.5700,100,1980,2619,1767561491419969490,41,78708695
451,203.5700,100,1980,2619,1767561491427521754,41,78708695
452,203.5700,100,1980,2619,1767561491434158856,41,78708695
453,203.5700,100,1980,2619,1767561491438732037,41,78708695
454,203.5700,100,1980,2619,1767561491443231299,41,78708695
455,203.5700,100,1980,2619,1767561491451093031,41,78708695
456,220.7060,100,1980,2619,1767561491455362631,41,78708695
457,220.7060,100,1980,2619,1767561491459591656,41,78708695
458,220.7060,100,1980,2619,1767561491464776609,41,78708695
459,220.7060,100,1980,2619,1767561491471056145,41,78708695
460,220.7060,100,1980,2619,1767561491475108402,41,78708695
461,220.7060,100,1980,2619,1767561491481219268,41,78708695
462,220.7060,100,1980,2619,1767561491500080694,41,78762007
463,220.7060,100,1980,2619,1767561491527828069,41,78762007
464,220.7060,100,1980,2619,1767561491538191510,41,78762007
465,220.7060,100,1980,2619,1767561491542578165,41,78762007
466,220.7060,100,1980,2619,1767561491551073461,41,78762007
467,220.7060,100,1980,2619,1767561491555516020,41,78762007
468,220.7060,100,1980,2619,1767561491560193296,41,78762007
